,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,variable,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,units,units,units,units,number of homes connected,total homes with low carbon heating,,,,,,,,,
,,E01000758,567.00,0.00,65.52,6.38,0.00,0.00,71.90,0.00,15.36,4.46,99.70,0.00,119.52,0.00,76.14,5.56,11.48,0.00,93.18,0.00,550.43,16.57,0.00,0.00,567.00,0.00,162.26,14.94,389.80,0.00,567.00,0.00,505.76,14.18,47.07,0.00,567.00,Bromley,Bromley,London,SPN,,,,,
,,E01000759,578.00,0.00,66.18,10.26,0.00,0.00,76.43,0.00,14.68,7.84,100.32,0.00,122.85,0.00,75.73,9.98,14.40,0.00,100.12,0.00,551.76,26.24,0.00,0.00,578.00,0.00,164.64,25.91,387.45,0.00,578.00,0.00,495.79,24.77,57.44,0.00,578.00,Bromley,Bromley,London,SPN,,,,,
,,E01000760,565.00,0.00,63.08,16.32,0.00,0.00,79.40,0.00,14.84,14.10,92.97,0.00,121.91,0.00,76.51,11.84,10.06,0.00,98.41,0.00,522.34,42.66,0.00,0.00,565.00,0.00,151.23,47.53,366.24,0.00,565.00,0.00,492.68,30.58,41.74,0.00,565.00,Bromley,Bromley,London,SPN,,,,,
,,E01000761,581.00,0.00,69.70,0.00,0.00,0.00,69.70,0.00,12.55,0.00,112.86,0.00,125.41,0.00,79.48,0.00,14.41,0.00,93.90,0.00,581.00,0.00,0.00,0.00,581.00,0.00,151.67,0.00,429.33,0.00,581.00,0.00,523.89,0.00,57.11,0.00,581.00,Bromley,Bromley,London,SPN,,,,,
,,E01000762,772.00,49.59,118.31,6.58,0.00,0.00,174.48,18.57,7.83,4.42,167.97,0.00,198.79,22.61,102.97,6.99,11.37,0.00,143.95,143.21,616.52,12.27,0.00,0.00,772.00,57.20,86.18,13.85,614.77,0.00,772.00,54.32,655.84,17.11,44.74,0.00,772.00,Bromley,Bromley,London,SPN,,,,,
,,E01000763,529.00,5.34,63.54,1.77,0.00,0.00,70.65,2.00,13.60,0.95,95.89,0.00,112.43,2.43,72.66,1.56,14.50,0.00,91.16,20.02,504.68,4.30,0.00,0.00,529.00,6.35,157.76,3.07,361.83,0.00,529.00,5.74,463.50,3.76,56.01,0.00,529.00,Bromley,Bromley,London,SPN,,,,,
,,E01000764,681.00,2.87,79.25,7.97,0.00,0.00,90.10,1.07,16.75,5.47,124.64,0.00,147.94,1.31,91.51,6.93,14.48,0.00,114.23,11.21,649.70,20.10,0.00,0.00,681.00,3.48,180.69,18.00,478.84,0.00,681.00,3.22,602.06,17.39,58.34,0.00,681.00,Bromley,Bromley,London,SPN,,,,,
,,E01000765,705.00,39.66,84.27,15.93,0.00,0.00,139.86,14.85,20.50,10.99,121.96,0.00,168.30,18.08,96.57,15.98,12.88,0.00,143.52,127.23,544.76,33.01,0.00,0.00,705.00,45.44,181.91,34.21,443.43,0.00,705.00,41.87,576.57,37.70,48.86,0.00,705.00,Bromley,Bromley,London,SPN,,,,,
,,E01000766,665.00,2.74,77.99,3.22,0.00,0.00,83.95,1.02,15.06,2.36,123.45,0.00,141.90,1.25,88.97,3.12,15.77,0.00,109.11,10.70,646.17,8.13,0.00,0.00,665.00,3.32,178.86,7.78,475.04,0.00,665.00,3.05,590.96,7.78,63.21,0.00,665.00,Bromley,Bromley,London,SPN,,,,,
,,E01000767,617.00,2.63,71.72,7.03,0.00,0.00,81.39,0.99,14.76,6.14,109.43,0.00,131.31,1.20,83.66,5.65,14.42,0.00,104.92,10.30,588.92,17.78,0.00,0.00,617.00,3.21,170.61,20.32,422.87,0.00,617.00,2.93,542.35,14.05,57.67,0.00,617.00,Bromley,Bromley,London,SPN,,,,,
,,E01000768,640.00,0.00,67.58,26.69,0.00,0.00,94.27,0.00,17.27,22.81,94.77,0.00,134.84,0.00,84.11,19.66,12.83,0.00,116.60,0.00,568.00,72.00,0.00,0.00,640.00,0.00,173.43,79.69,386.88,0.00,640.00,0.00,534.24,51.62,54.15,0.00,640.00,Bromley,Bromley,London,SPN,,,,,
,,E01000769,459.00,2.77,54.13,2.97,0.00,0.00,59.88,1.04,10.71,2.41,83.89,0.00,98.06,1.26,61.56,2.85,13.02,0.00,78.70,10.66,440.94,7.40,0.00,0.00,459.00,3.33,127.42,7.89,320.36,0.00,459.00,3.01,398.13,6.94,50.91,0.00,459.00,Bromley,Bromley,London,SPN,,,,,
,,E01000770,726.00,0.00,68.14,63.63,0.00,0.00,131.77,0.00,29.25,49.06,80.09,0.00,158.41,0.00,84.35,52.83,48.21,0.00,185.39,0.00,552.33,173.67,0.00,0.00,726.00,0.00,224.09,172.64,329.27,0.00,726.00,0.00,431.08,119.55,175.37,0.00,726.00,Bromley,Bromley,London,LPN,,,,,
,,E01000771,634.00,2.80,72.53,8.88,0.00,0.00,84.21,1.05,15.33,6.45,113.61,0.00,136.43,1.28,83.43,8.49,14.36,0.00,107.56,11.00,600.45,22.55,0.00,0.00,634.00,3.41,169.80,21.34,439.44,0.00,634.00,3.14,551.66,21.30,57.90,0.00,634.00,Bromley,Bromley,London,LPN,,,,,
,,E01000772,814.00,0.00,86.71,70.78,0.00,0.00,157.49,0.00,36.15,53.45,94.03,0.00,183.63,0.00,99.31,54.92,72.67,0.00,226.90,0.00,631.09,182.91,0.00,0.00,814.00,0.00,252.08,183.92,378.01,0.00,814.00,0.00,455.86,114.55,243.59,0.00,814.00,Bromley,Bromley,London,LPN,,,,,
,,E01000773,625.00,2.56,75.50,14.36,0.00,0.00,92.42,0.96,27.93,10.73,96.16,0.00,135.78,1.17,83.01,13.13,12.89,0.00,110.19,10.23,577.66,37.11,0.00,0.00,625.00,3.20,203.87,36.43,381.50,0.00,625.00,3.00,533.17,34.47,54.36,0.00,625.00,Bromley,Bromley,London,LPN,,,,,
,,E01000774,594.00,0.00,65.34,16.28,0.00,0.00,81.62,0.00,14.93,12.26,100.62,0.00,127.80,0.00,79.10,12.49,12.86,0.00,104.45,0.00,551.82,42.18,0.00,0.00,594.00,0.00,161.37,40.84,391.78,0.00,594.00,0.00,510.49,31.46,52.05,0.00,594.00,Bromley,Bromley,London,LPN,,,,,
,,E01000775,869.00,0.00,96.00,37.09,0.00,0.00,133.09,0.00,27.38,27.98,136.24,0.00,191.61,0.00,110.98,32.67,47.45,0.00,191.09,0.00,774.78,94.22,0.00,0.00,869.00,0.00,254.81,91.83,522.36,0.00,869.00,0.00,625.78,72.94,170.28,0.00,869.00,Bromley,Bromley,London,LPN,,,,,
,,E01000777,572.00,0.00,67.39,2.65,0.00,0.00,70.05,0.00,15.40,0.95,104.25,0.00,120.60,0.00,76.66,2.82,12.91,0.00,92.39,0.00,565.19,6.81,0.00,0.00,572.00,0.00,165.76,3.15,403.08,0.00,572.00,0.00,512.66,7.10,52.24,0.00,572.00,Bromley,Bromley,London,LPN,,,,,
,,E01000778,647.00,2.75,72.60,24.99,0.00,0.00,100.34,1.03,20.74,18.82,104.76,0.00,145.35,1.25,85.62,21.69,14.38,0.00,122.95,10.73,573.26,63.01,0.00,0.00,647.00,3.33,178.92,61.93,402.81,0.00,647.00,3.06,532.37,54.02,57.55,0.00,647.00,Bromley,Bromley,London,LPN,,,,,
,,E01000779,606.00,5.43,70.13,37.06,0.00,0.00,112.62,2.03,27.57,28.18,86.99,0.00,144.77,2.48,84.35,30.95,10.01,0.00,127.80,20.43,495.60,89.97,0.00,0.00,606.00,6.46,180.08,91.06,328.39,0.00,606.00,6.04,483.08,76.90,39.98,0.00,606.00,Bromley,Bromley,London,LPN,,,,,
,,E01000780,659.00,0.00,71.35,23.93,0.00,0.00,95.28,0.00,21.55,17.27,100.36,0.00,139.18,0.00,82.21,21.70,26.10,0.00,130.01,0.00,596.25,62.75,0.00,0.00,659.00,0.00,203.77,58.43,396.81,0.00,659.00,0.00,505.63,52.28,101.09,0.00,659.00,Bromley,Bromley,London,LPN,,,,,
,,E01000781,658.00,0.00,79.43,4.60,0.00,0.00,84.03,0.00,20.37,3.73,111.42,0.00,135.52,0.00,90.85,3.89,20.70,0.00,115.44,0.00,646.40,11.60,0.00,0.00,658.00,0.00,218.67,12.24,427.09,0.00,658.00,0.00,568.76,9.35,79.90,0.00,658.00,Bromley,Bromley,London,LPN,,,,,
,,E01000782,683.00,0.00,79.22,17.29,0.00,0.00,96.50,0.00,24.35,12.28,106.12,0.00,142.75,0.00,91.03,15.74,13.34,0.00,120.11,0.00,639.00,44.00,0.00,0.00,683.00,0.00,231.53,40.69,410.78,0.00,683.00,0.00,589.17,39.72,54.11,0.00,683.00,Bromley,Bromley,London,LPN,,,,,
,,E01000783,656.00,0.00,79.45,1.92,0.00,0.00,81.36,0.00,17.24,1.28,119.09,0.00,137.61,0.00,91.23,1.69,13.39,0.00,106.31,0.00,651.23,4.77,0.00,0.00,656.00,0.00,203.34,4.13,448.52,0.00,656.00,0.00,598.90,4.17,52.93,0.00,656.00,Bromley,Bromley,London,LPN,,,,,
,,E01000784,611.00,0.00,69.39,15.51,0.00,0.00,84.91,0.00,15.91,11.18,110.11,0.00,137.20,0.00,79.92,14.96,15.83,0.00,110.71,0.00,571.48,39.52,0.00,0.00,611.00,0.00,154.59,36.48,419.92,0.00,611.00,0.00,511.74,36.75,62.51,0.00,611.00,Bromley,Bromley,London,LPN,,,,,
,,E01000785,635.00,0.00,76.41,1.81,0.00,0.00,78.22,0.00,15.99,1.47,115.52,0.00,132.98,0.00,87.38,1.92,13.29,0.00,102.60,0.00,630.46,4.54,0.00,0.00,635.00,0.00,192.53,4.77,437.71,0.00,635.00,0.00,577.43,4.76,52.82,0.00,635.00,Bromley,Bromley,London,LPN,,,,,
,,E01000786,637.00,2.77,71.75,10.88,0.00,0.00,85.41,1.04,16.42,7.63,109.16,0.00,134.25,1.26,82.81,9.76,14.32,0.00,108.15,11.00,598.12,27.88,0.00,0.00,637.00,3.42,180.71,25.57,427.29,0.00,637.00,3.15,550.83,24.72,58.30,0.00,637.00,Bromley,Bromley,London,SPN,,,,,
,,E01000787,718.00,0.00,79.53,17.16,0.00,0.00,96.69,0.00,16.70,12.43,128.39,0.00,157.51,0.00,92.15,16.38,14.45,0.00,122.98,0.00,673.41,44.59,0.00,0.00,718.00,0.00,176.89,41.40,499.71,0.00,718.00,0.00,616.98,41.78,59.23,0.00,718.00,Bromley,Bromley,London,SPN,,,,,
,,E01000788,643.00,2.99,74.52,11.09,0.00,0.00,88.60,1.12,16.18,8.23,114.46,0.00,139.99,1.36,85.61,10.20,16.03,0.00,113.20,11.52,603.86,27.62,0.00,0.00,643.00,3.58,177.03,26.80,435.59,0.00,643.00,3.28,551.62,24.98,63.12,0.00,643.00,Bromley,Bromley,London,SPN,,,,,
,,E01000789,698.00,0.00,66.84,55.50,0.00,0.00,122.33,0.00,21.09,41.69,104.82,0.00,167.60,0.00,76.24,52.86,29.38,0.00,158.48,0.00,548.20,149.80,0.00,0.00,698.00,0.00,136.32,142.64,419.04,0.00,698.00,0.00,453.51,129.14,115.35,0.00,698.00,Bromley,Bromley,London,SPN,,,,,
,,E01000790,1068.00,2.69,136.37,113.06,0.00,0.00,252.12,1.01,38.89,97.65,140.97,0.00,278.52,1.23,143.06,97.63,22.94,0.00,264.85,9.30,806.21,252.50,0.00,0.00,1068.00,3.07,251.24,302.87,510.82,0.00,1068.00,2.83,748.78,229.67,86.72,0.00,1068.00,Bromley,Bromley,London,SPN,,,,,
,,E01000791,638.00,0.00,73.65,10.57,0.00,0.00,84.22,0.00,16.39,7.59,116.14,0.00,140.12,0.00,85.32,9.07,14.42,0.00,108.82,0.00,610.91,27.09,0.00,0.00,638.00,0.00,166.42,24.99,446.60,0.00,638.00,0.00,557.15,22.74,58.10,0.00,638.00,Bromley,Bromley,London,SPN,,,,,
,,E01000792,585.00,0.00,64.59,32.59,0.00,0.00,97.18,0.00,20.75,24.55,89.96,0.00,135.26,0.00,74.73,29.79,15.76,0.00,120.27,0.00,502.45,82.55,0.00,0.00,585.00,0.00,161.21,80.25,343.55,0.00,585.00,0.00,450.38,72.76,61.86,0.00,585.00,Bromley,Bromley,London,SPN,,,,,
,,E01000793,649.00,0.00,77.06,0.00,0.00,0.00,77.06,0.00,15.66,0.00,118.21,0.00,133.87,0.00,87.90,0.00,15.79,0.00,103.69,0.00,649.00,0.00,0.00,0.00,649.00,0.00,192.27,0.00,456.73,0.00,649.00,0.00,585.75,0.00,63.25,0.00,649.00,Bromley,Bromley,London,SPN,,,,,
,,E01000794,608.00,0.00,72.66,0.00,0.00,0.00,72.66,0.00,14.66,0.00,111.87,0.00,126.53,0.00,82.79,0.00,15.86,0.00,98.65,0.00,608.00,0.00,0.00,0.00,608.00,0.00,178.72,0.00,429.28,0.00,608.00,0.00,545.23,0.00,62.77,0.00,608.00,Bromley,Bromley,London,SPN,,,,,
,,E01000795,548.00,0.00,64.45,2.36,0.00,0.00,66.81,0.00,13.01,1.68,100.70,0.00,115.39,0.00,73.04,2.20,21.70,0.00,96.95,0.00,541.96,6.04,0.00,0.00,548.00,0.00,154.21,5.53,388.25,0.00,548.00,0.00,460.21,5.21,82.58,0.00,548.00,Bromley,Bromley,London,SPN,,,,,
,,E01000796,656.00,0.00,57.50,89.80,0.00,0.00,147.30,0.00,23.25,70.76,70.96,0.00,164.97,0.00,70.57,84.60,14.67,0.00,169.83,0.00,430.48,225.52,0.00,0.00,656.00,0.00,162.10,227.43,266.47,0.00,656.00,0.00,395.38,203.83,56.79,0.00,656.00,Bromley,Bromley,London,LPN,,,,,
,,E01000797,716.00,0.00,79.57,48.83,0.00,0.00,128.41,0.00,26.59,38.12,106.69,0.00,171.40,0.00,95.10,44.01,14.61,0.00,153.73,0.00,596.48,119.52,0.00,0.00,716.00,0.00,202.49,120.25,393.26,0.00,716.00,0.00,554.00,105.63,56.37,0.00,716.00,Bromley,Bromley,London,LPN,,,,,
,,E01000798,715.00,8.50,66.42,87.77,0.00,0.00,162.69,3.18,29.33,69.37,71.01,0.00,172.89,3.88,95.71,68.34,8.87,0.00,176.80,31.97,469.97,213.07,0.00,0.00,715.00,10.17,210.02,225.34,269.47,0.00,715.00,9.38,502.13,168.38,35.11,0.00,715.00,Bromley,Bromley,London,LPN,,,,,
,,E01000799,820.00,5.15,83.60,74.14,0.00,15.11,178.01,1.93,37.57,56.65,90.54,15.03,201.71,2.35,101.19,66.11,21.15,15.03,205.83,19.47,603.26,180.90,0.00,16.37,820.00,6.13,272.99,182.94,341.56,16.38,820.00,5.49,559.74,157.45,80.94,16.38,820.00,Bromley,Bromley,London,LPN,,,,,
,,E01000800,852.00,5.15,85.40,128.53,0.00,0.00,219.08,1.93,38.39,110.04,72.79,0.00,223.16,2.35,122.47,104.22,12.91,0.00,241.95,18.60,533.75,299.65,0.00,0.00,852.00,5.86,243.11,340.14,262.89,0.00,852.00,5.31,558.60,240.27,47.82,0.00,852.00,Bromley,Bromley,London,LPN,,,,,
,,E01000801,646.00,0.00,69.93,107.06,0.00,0.00,176.99,0.00,36.33,85.93,66.91,0.00,189.17,0.00,91.56,95.31,7.25,0.00,194.12,0.00,411.41,234.59,0.00,0.00,646.00,0.00,181.27,243.35,221.38,0.00,646.00,0.00,412.14,208.38,25.47,0.00,646.00,Bromley,Bromley,London,LPN,,,,,
,,E01000802,788.00,3.45,92.91,54.30,0.00,0.00,150.66,1.29,34.26,42.54,109.80,0.00,187.89,1.58,111.20,48.19,14.80,0.00,175.75,12.26,651.27,124.46,0.00,0.00,788.00,3.84,267.94,128.55,387.66,0.00,788.00,3.55,619.18,110.65,54.61,0.00,788.00,Bromley,Bromley,London,LPN,,,,,
,,E01000803,758.00,0.00,86.88,83.98,0.00,0.00,170.86,0.00,50.88,64.53,68.69,0.00,184.10,0.00,109.11,70.93,21.71,0.00,201.74,0.00,560.68,197.32,0.00,0.00,758.00,0.00,311.43,199.04,247.52,0.00,758.00,0.00,520.48,159.21,78.31,0.00,758.00,Bromley,Bromley,London,LPN,,,,,
,,E01000804,580.00,18.67,69.16,12.86,0.00,0.00,100.69,6.99,18.27,8.69,96.82,0.00,130.77,8.51,78.43,12.11,15.98,0.00,115.03,64.28,487.14,28.58,0.00,0.00,580.00,21.71,173.59,27.44,357.25,0.00,580.00,19.54,472.13,28.31,60.03,0.00,580.00,Bromley,Bromley,London,LPN,,,,,
,,E01000805,810.00,2.88,116.81,57.98,0.00,0.00,177.66,1.08,43.51,44.27,107.21,0.00,196.07,1.31,113.71,50.48,26.32,0.00,191.82,9.93,670.75,129.32,0.00,0.00,810.00,3.40,261.55,142.34,402.70,0.00,810.00,3.00,590.47,117.82,98.71,0.00,810.00,Bromley,Bromley,London,LPN,,,,,
,,E01000806,812.00,15.71,76.97,88.53,0.00,0.00,181.22,5.88,41.39,66.82,65.05,0.00,179.14,7.16,96.01,78.93,17.46,0.00,199.56,58.66,539.91,213.44,0.00,0.00,812.00,19.31,315.87,223.09,253.73,0.00,812.00,17.26,532.00,193.82,68.92,0.00,812.00,Bromley,Bromley,London,LPN,,,,,
,,E01000807,654.00,10.48,75.53,33.21,0.00,0.00,119.22,3.93,16.19,30.44,109.01,0.00,159.56,4.78,93.21,27.25,12.98,0.00,138.23,37.79,538.91,77.30,0.00,0.00,654.00,12.13,146.17,95.61,400.09,0.00,654.00,11.12,528.78,64.61,49.48,0.00,654.00,Bromley,Bromley,London,SPN,,,,,
,,E01000808,636.00,0.00,72.71,11.46,0.00,0.00,84.18,0.00,15.59,9.30,112.11,0.00,136.99,0.00,83.14,11.27,12.91,0.00,107.32,0.00,606.51,29.49,0.00,0.00,636.00,0.00,171.20,30.80,433.99,0.00,636.00,0.00,554.80,28.58,52.62,0.00,636.00,Bromley,Bromley,London,SPN,,,,,
,,E01000809,676.00,5.38,78.69,4.08,0.00,0.00,88.15,2.01,13.65,3.30,128.96,0.00,147.92,2.45,89.92,4.03,14.32,0.00,110.72,20.88,644.90,10.22,0.00,0.00,676.00,6.53,161.91,10.88,496.67,0.00,676.00,6.07,601.73,10.17,58.03,0.00,676.00,Bromley,Bromley,London,SPN,,,,,
,,E01000810,605.00,0.00,71.62,2.94,0.00,0.00,74.56,0.00,14.84,2.13,110.86,0.00,127.83,0.00,81.70,2.82,14.39,0.00,98.91,0.00,597.52,7.48,0.00,0.00,605.00,0.00,172.83,7.00,425.17,0.00,605.00,0.00,540.54,7.01,57.45,0.00,605.00,Bromley,Bromley,London,SPN,,,,,
,,E01000811,595.00,0.00,69.39,3.53,0.00,0.00,72.92,0.00,17.30,2.39,97.73,0.00,117.42,0.00,79.25,3.46,12.87,0.00,95.58,0.00,585.91,9.09,0.00,0.00,595.00,0.00,204.48,8.00,382.51,0.00,595.00,0.00,533.92,8.74,52.34,0.00,595.00,Bromley,Bromley,London,SPN,,,,,
,,E01000812,667.00,0.00,72.75,20.83,0.00,0.00,93.58,0.00,17.58,16.40,110.01,0.00,143.99,0.00,85.65,17.86,12.91,0.00,116.42,0.00,611.98,55.02,0.00,0.00,667.00,0.00,174.20,55.75,437.05,0.00,667.00,0.00,566.59,46.44,53.97,0.00,667.00,Bromley,Bromley,London,SPN,,,,,
,,E01000813,638.00,2.79,76.06,1.44,0.00,0.00,80.30,1.05,13.22,1.17,124.27,0.00,139.70,1.27,87.19,1.21,14.43,0.00,104.11,10.78,623.62,3.60,0.00,0.00,638.00,3.34,159.34,3.81,471.51,0.00,638.00,3.09,574.50,3.00,57.40,0.00,638.00,Bromley,Bromley,London,SPN,,,,,
,,E01000814,585.00,1.44,68.71,0.00,0.00,0.00,70.15,0.54,12.96,0.00,108.50,0.00,122.00,0.66,78.35,0.00,14.28,0.00,93.29,21.16,563.84,0.00,0.00,0.00,585.00,6.68,159.10,0.00,419.22,0.00,585.00,6.11,521.72,0.00,57.16,0.00,585.00,Bromley,Bromley,London,SPN,,,,,
,,E01000815,568.00,0.00,67.39,0.00,0.00,0.00,67.39,0.00,12.68,0.00,107.11,0.00,119.79,0.00,76.95,0.00,12.91,0.00,89.85,0.00,568.00,0.00,0.00,0.00,568.00,0.00,155.26,0.00,412.74,0.00,568.00,0.00,515.97,0.00,52.03,0.00,568.00,Bromley,Bromley,London,SPN,,,,,
,,E01000816,645.00,0.00,74.69,3.47,0.00,0.00,78.16,0.00,14.65,2.34,119.56,0.00,136.55,0.00,85.27,3.39,14.31,0.00,102.97,0.00,635.98,9.02,0.00,0.00,645.00,0.00,170.96,7.80,466.24,0.00,645.00,0.00,577.85,8.63,58.52,0.00,645.00,Bromley,Bromley,London,LPN,,,,,
,,E01000818,642.00,0.00,74.94,3.48,0.00,0.00,78.42,0.00,16.86,2.59,111.33,0.00,130.79,0.00,85.30,3.40,17.23,0.00,105.93,0.00,633.03,8.97,0.00,0.00,642.00,0.00,198.73,8.66,434.60,0.00,642.00,0.00,564.57,8.45,68.98,0.00,642.00,Bromley,Bromley,London,LPN,,,,,
,,E01000819,777.00,8.09,90.44,57.32,0.00,0.00,155.85,3.03,40.18,44.77,99.01,0.00,187.00,3.69,109.63,44.70,26.14,0.00,184.16,30.18,608.77,138.06,0.00,0.00,777.00,9.66,247.29,145.12,374.94,0.00,777.00,8.51,564.64,105.08,98.78,0.00,777.00,Bromley,Bromley,London,LPN,,,,,
,,E01000820,766.00,0.00,84.15,102.54,0.00,0.00,186.69,0.00,45.62,78.12,86.95,0.00,210.68,0.00,106.86,86.90,28.63,0.00,222.39,0.00,529.23,236.77,0.00,0.00,766.00,0.00,230.13,232.94,302.92,0.00,766.00,0.00,480.09,186.93,98.98,0.00,766.00,Bromley,Bromley,London,LPN,,,,,
,,E01000822,749.00,2.75,81.53,70.08,0.00,0.00,154.35,1.03,33.26,53.27,100.09,0.00,187.65,1.25,94.84,65.52,14.41,0.00,176.03,10.03,573.84,165.14,0.00,0.00,749.00,3.11,223.11,163.63,359.16,0.00,749.00,2.90,536.90,154.56,54.64,0.00,749.00,Bromley,Bromley,London,LPN,,,,,
,,E01000823,768.00,5.46,84.37,46.25,0.00,0.00,136.08,2.04,29.87,35.09,111.92,0.00,178.92,2.49,102.29,39.62,15.84,0.00,160.24,20.90,632.76,114.34,0.00,0.00,768.00,6.54,222.00,114.14,425.32,0.00,768.00,6.02,601.64,97.63,62.71,0.00,768.00,Bromley,Bromley,London,LPN,,,,,
,,E01000824,633.00,10.72,67.85,30.25,0.00,0.00,108.82,4.01,20.76,24.08,88.62,0.00,137.47,4.89,81.35,25.73,14.38,0.00,126.34,40.88,517.62,74.50,0.00,0.00,633.00,13.26,191.06,80.89,347.80,0.00,633.00,12.01,498.68,64.44,57.87,0.00,633.00,Bromley,Bromley,London,LPN,,,,,
,,E01000825,862.00,2.53,101.17,91.62,0.00,0.00,195.32,0.95,31.36,76.27,107.63,0.00,216.22,1.15,116.17,75.13,22.91,0.00,215.37,9.16,638.71,214.13,0.00,0.00,862.00,2.99,210.18,244.95,403.87,0.00,862.00,2.67,595.54,177.03,86.77,0.00,862.00,Bromley,Bromley,London,LPN,,,,,
,,E01000826,572.00,0.00,67.72,0.00,0.00,0.00,67.72,0.00,14.02,0.00,102.94,0.00,116.96,0.00,77.20,0.00,14.33,0.00,91.53,0.00,572.00,0.00,0.00,0.00,572.00,0.00,172.73,0.00,399.27,0.00,572.00,0.00,514.57,0.00,57.43,0.00,572.00,Bromley,Bromley,London,LPN,,,,,
,,E01000827,825.00,0.00,90.54,59.32,0.00,0.00,149.86,0.00,44.54,45.54,93.46,0.00,183.53,0.00,103.69,49.09,81.02,0.00,233.80,0.00,669.00,156.00,0.00,0.00,825.00,0.00,294.83,156.03,374.14,0.00,825.00,0.00,460.87,99.70,264.43,0.00,825.00,Bromley,Bromley,London,LPN,,,,,
,,E01000828,793.00,5.22,93.06,101.89,0.00,0.00,200.17,1.96,53.72,77.91,87.59,0.00,221.17,2.38,107.98,94.01,52.97,0.00,257.35,17.96,548.76,226.28,0.00,0.00,793.00,5.63,260.07,227.93,299.37,0.00,793.00,4.55,439.41,183.16,165.87,0.00,793.00,Bromley,Bromley,London,LPN,,,,,
,,E01000829,745.00,2.65,82.74,46.71,0.00,0.00,132.09,0.99,26.88,37.68,110.32,0.00,175.87,1.21,97.09,42.39,14.26,0.00,154.95,10.13,619.45,115.42,0.00,0.00,745.00,3.14,205.58,121.30,414.98,0.00,745.00,2.92,580.89,104.61,56.58,0.00,745.00,Bromley,Bromley,London,LPN,,,,,
,,E01000830,577.00,0.00,66.93,4.06,0.00,0.00,70.99,0.00,14.15,2.60,104.22,0.00,120.97,0.00,77.03,3.70,12.91,0.00,93.64,0.00,566.54,10.46,0.00,0.00,577.00,0.00,164.13,8.63,404.24,0.00,577.00,0.00,515.41,9.33,52.26,0.00,577.00,Bromley,Bromley,London,LPN,,,,,
,,E01000831,832.00,5.17,113.35,90.43,0.00,0.00,208.96,1.94,53.27,83.48,98.39,0.00,237.08,2.36,142.01,75.46,25.66,0.00,245.49,17.55,616.37,198.07,0.00,0.00,832.00,5.57,245.89,244.24,336.30,0.00,832.00,4.90,580.21,159.63,87.26,0.00,832.00,Bromley,Bromley,London,LPN,,,,,
,,E01000832,609.00,0.00,64.35,23.00,0.00,0.00,87.34,0.00,17.01,17.66,93.73,0.00,128.40,0.00,78.28,17.80,12.86,0.00,108.94,0.00,547.71,61.29,0.00,0.00,609.00,0.00,171.78,60.72,376.50,0.00,609.00,0.00,509.15,46.22,53.63,0.00,609.00,Bromley,Bromley,London,SPN,,,,,
,,E01000833,496.00,0.00,57.77,4.41,0.00,0.00,62.18,0.00,12.51,2.88,89.41,0.00,104.79,0.00,66.54,4.07,11.51,0.00,82.13,0.00,484.73,11.27,0.00,0.00,496.00,0.00,142.56,9.48,343.96,0.00,496.00,0.00,439.76,10.15,46.09,0.00,496.00,Bromley,Bromley,London,SPN,,,,,
,,E01000834,467.00,0.00,55.84,0.00,0.00,0.00,55.84,0.00,11.04,0.00,86.79,0.00,97.84,0.00,63.69,0.00,11.51,0.00,75.20,0.00,467.00,0.00,0.00,0.00,467.00,0.00,134.45,0.00,332.55,0.00,467.00,0.00,421.23,0.00,45.77,0.00,467.00,Bromley,Bromley,London,SPN,,,,,
,,E01000835,715.00,5.30,76.10,34.47,0.00,0.00,115.87,1.98,21.77,25.53,110.75,0.00,160.04,2.42,90.50,30.49,12.90,0.00,136.30,20.80,606.85,87.35,0.00,0.00,715.00,6.51,191.52,85.19,431.78,0.00,715.00,6.06,578.16,77.85,52.94,0.00,715.00,Bromley,Bromley,London,SPN,,,,,
,,E01000836,502.00,0.00,59.91,0.00,0.00,0.00,59.91,0.00,11.47,0.00,94.49,0.00,105.96,0.00,68.41,0.00,11.50,0.00,79.91,0.00,502.00,0.00,0.00,0.00,502.00,0.00,139.75,0.00,362.25,0.00,502.00,0.00,455.91,0.00,46.09,0.00,502.00,Bromley,Bromley,London,SPN,,,,,
,,E01000837,678.00,0.00,66.17,51.45,0.00,0.00,117.62,0.00,20.45,41.72,87.34,0.00,149.51,0.00,90.46,36.14,19.98,0.00,146.57,0.00,541.22,136.78,0.00,0.00,678.00,0.00,184.34,143.25,350.41,0.00,678.00,0.00,509.08,89.45,79.48,0.00,678.00,Bromley,Bromley,London,SPN,,,,,
